Employee_ID,Employee_type,department,stress_level,dept_avg_stress,risk_status
HCP-01360,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01596,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01657,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01683,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01689,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01044,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04186,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04188,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00859,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04200,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04207,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04225,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00521,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04232,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04267,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01784,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01850,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04285,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04293,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03858,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04300,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00497,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02455,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02243,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02879,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04337,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04345,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04348,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04350,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04356,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02458,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04383,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00484,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00873,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04410,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03675,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03665,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03816,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01709,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04484,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03649,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02464,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04496,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04509,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04514,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04515,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04524,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04538,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00913,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01788,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04556,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02489,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03853,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03611,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04596,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02276,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03596,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01409,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03848,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02291,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04073,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04662,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04680,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04704,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04083,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00464,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03556,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04717,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04740,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02302,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00452,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04833,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02750,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02308,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02796,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02329,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02845,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04855,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02864,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02931,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00415,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02968,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01399,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02353,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01832,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03064,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-04140,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03084,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02368,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03111,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03136,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03143,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03151,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00994,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03232,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03240,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03250,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03268,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03303,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00980,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-03210,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01929,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02399,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00362,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00792,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01825,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01959,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00929,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00350,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01993,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00977,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02022,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00698,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00696,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00817,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00687,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00346,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00686,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01895,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00660,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00653,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00647,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02256,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02431,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02098,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00625,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02118,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-02133,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01331,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00585,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00574,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01880,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-00566,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01877,"Medical Assistant","Outpatient Services",8,7.39,"high risk"
HCP-01313,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01733,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00583,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02142,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01483,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00475,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04814,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00275,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02560,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00097,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01041,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01374,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02730,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02049,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01584,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00264,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00744,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03328,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03595,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00835,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04628,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04254,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04376,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01876,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01873,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02199,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03765,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00849,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03734,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01864,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02583,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04375,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04689,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02897,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02905,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02060,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04806,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04761,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02947,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02594,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03899,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00351,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01688,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04835,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01826,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02052,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02015,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00922,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04476,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02948,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04913,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02606,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01280,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00928,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04754,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01793,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03978,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03186,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02970,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00637,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03196,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03661,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03221,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02010,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00028,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03995,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04462,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04193,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03906,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00049,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02629,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02817,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04460,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03797,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01662,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04961,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03011,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04174,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03479,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00307,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04364,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01205,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02805,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04973,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03881,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03442,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03972,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04432,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-03647,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04497,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01176,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01168,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-04698,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01094,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01258,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00302,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00148,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02496,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00296,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02094,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01628,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01114,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00609,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01252,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01378,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00979,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02701,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01606,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00120,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-00758,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-01132,"Physician (Specialist)","Specialty Care",8,7.49,"high risk"
HCP-02621,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02746,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02984,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04657,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02006,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03981,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04269,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03582,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01859,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03002,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01674,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02096,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03588,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02154,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03952,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-00893,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01835,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03415,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-00386,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01829,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01243,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04617,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04607,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03423,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02782,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04602,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03425,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04057,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03803,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03738,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01242,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04201,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01824,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04055,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01812,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01982,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01063,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-00924,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03874,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02807,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-01806,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03265,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04191,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04038,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04574,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02444,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-00619,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02816,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03898,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-04150,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-03629,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02509,"Healthcare Administrator",Administration,6,5.52,"high risk"
HCP-02380,"Healthcare Administrator",Administration,6,5.52,"high risk"
